x y_modified
1.0 0.00126
0.998459 0.0014783909198485639
0.993844 0.002157776893833099
0.986185 0.003368637462597931
0.975528 0.005209256803873687
0.96194 0.007784602033662678
0.945503 0.011154671099143622
0.92632 0.015293792592802991
0.904508 0.02005338817743143
0.880203 0.025165922517308068
0.853553 0.03029343725757551
0.824724 0.035112254697898526
0.793893 0.03938897201809127
0.761249 0.043027512208955794
0.726995 0.046059910948969565
0.691342 0.048599514916251696
0.654508 0.05078371516119844
0.616723 0.05273244161229815
0.578217 0.05452297188983629
0.53923 0.05619568605484524
0.5 0.05776256956882409
0.46077 0.0592159663549074
0.421783 0.06053345582454525
0.383277 0.06168223791718582
0.345492 0.06261275504006937
0.308658 0.06325458984363636
0.273005 0.06352237694243777
0.238751 0.06331774703970376
0.206107 0.06253595636515052
0.175276 0.06107916967555093
0.146447 0.058865030655507876
0.119797 0.05583772533932647
0.095492 0.051973542754693736
0.07368 0.047288017205210225
0.054497 0.04183720661925678
0.03806 0.03570995105775251
0.024472 0.029029830952478436
0.013815 0.021945660650882857
0.006156 0.014620259923226495
0.001541 0.007233321928718506
0.0 0.0
0.001541 -0.0071941279768270765
0.006156 -0.014537605330809038
0.013815 -0.021890188968028707
0.024472 -0.029137667444617522
0.03806 -0.03617343506264629
0.054497 -0.042891553288987534
0.07368 -0.049193206462694386
0.095492 -0.0549924702308176
0.119797 -0.060211616964555265
0.146447 -0.06478877073166737
0.175276 -0.06867830795267155
0.206107 -0.0718485850911114
0.238751 -0.07428283654007052
0.273005 -0.0759758197606444
0.308658 -0.07693358780186203
0.345492 -0.07716730423158172
0.383277 -0.07669184363836931
0.421783 -0.07552718418533816
0.46077 -0.07369350137635947
0.5 -0.07121557223303049
0.53923 -0.06813045565348659
0.578217 -0.06448723735869426
0.616723 -0.06034982277211472
0.654508 -0.0557987553929951
0.691342 -0.050929031906241894
0.726995 -0.045840346819887336
0.761249 -0.04063679627846957
0.793893 -0.03542259628127597
0.824724 -0.030302195217871235
0.853553 -0.025381363320748588
0.880203 -0.02076661820593707
0.904508 -0.016553830259167786
0.92632 -0.012821552612200665
0.945503 -0.009618880433171084
0.96194 -0.006964042826813419
0.975528 -0.004848137157763511
0.986185 -0.0032487985711640425
0.993844 -0.002133397036211675
0.998459 -0.0014768438465177162
1.0 -0.00126
