x y_modified
1.0 0.00126
0.998459 0.0014746530960600497
0.993844 0.0020986925699933243
0.986185 0.0030764795825128943
0.975528 0.00432000077251999
0.96194 0.005731672607417964
0.945503 0.007218678140611117
0.92632 0.008728035142620593
0.904508 0.0102630082390202
0.880203 0.011887915178988417
0.853553 0.013707042346037292
0.824724 0.01583288646137014
0.793893 0.018344482661950722
0.761249 0.02126861160170292
0.726995 0.024575923475018097
0.691342 0.02819391023903903
0.654508 0.032025516225863256
0.616723 0.035964179524262355
0.578217 0.03989355391930665
0.53923 0.04369146172315724
0.5 0.04722813633239253
0.46077 0.05036794564236399
0.421783 0.0529780517630793
0.383277 0.054944800900993566
0.345492 0.056181555763635246
0.308658 0.056635553246393626
0.273005 0.05629663356015891
0.238751 0.055192848297528976
0.206107 0.05338267823252823
0.175276 0.05094850292451471
0.146447 0.047982934962067895
0.119797 0.044578880956997746
0.095492 0.04081740879718125
0.07368 0.0367622549286827
0.054497 0.03245433843728694
0.03806 0.027903333971299495
0.024472 0.023093579585949958
0.013815 0.017983356909225662
0.006156 0.0125020298440492
0.001541 0.006557321391203252
0.0 0.0
0.001541 -0.007245571733222658
0.006156 -0.014701586091970085
0.013815 -0.022203682916874735
0.024472 -0.029619987711365977
0.03806 -0.03682817541372886
0.054497 -0.04370839907076652
0.07368 -0.0501499134962157
0.095492 -0.05605718308792405
0.119797 -0.06134533731848671
0.146447 -0.06594797390110932
0.175276 -0.06981764536753371
0.206107 -0.07292378547188817
0.238751 -0.07525398195748303
0.273005 -0.07681131881175043
0.308658 -0.07761516632098794
0.345492 -0.07769631679650753
0.383277 -0.07709699637270634
0.421783 -0.07587317261771219
0.46077 -0.07408938242254126
0.5 -0.07182038568561808
0.53923 -0.06915226923482834
0.578217 -0.06617063236601176
0.616723 -0.0629471098849447
0.654508 -0.059522621299574044
0.691342 -0.05589144532636853
0.726995 -0.05199101037716361
0.761249 -0.04772443344290548
0.793893 -0.04300267337500941
0.824724 -0.03780420682638943
0.853553 -0.032225054714352955
0.880203 -0.02649129832153096
0.904508 -0.020914308544652635
0.92632 -0.01581588365736929
0.945503 -0.011444464130751925
0.96194 -0.007927446130671789
0.975528 -0.005268728756970015
0.986185 -0.003387670093892338
0.993844 -0.002161564396305274
0.998459 -0.0014786284853688663
1.0 -0.00126
