x y_modified
1.0 0.00126
0.998459 0.0014783634441754197
0.993844 0.0021572808194504248
0.986185 0.003365588456375672
0.975528 0.005196906047442122
0.96194 0.0077450004680113555
0.945503 0.01104734527956404
0.92632 0.01504093861926472
0.904508 0.019527254055187467
0.880203 0.024188210935218724
0.853553 0.028656373182344312
0.824724 0.032625002358373005
0.793893 0.03594157919233293
0.761249 0.0386547433212473
0.726995 0.04098354564269917
0.691342 0.04323248264886302
0.654508 0.04569120718998623
0.616723 0.048556988658667574
0.578217 0.051889691283751004
0.53923 0.05561689613383608
0.5 0.059560532658210354
0.46077 0.06347603653532766
0.421783 0.06709431703495455
0.383277 0.07016219438236034
0.345492 0.07246425991107525
0.308658 0.07383690072407294
0.273005 0.07417902337585365
0.238751 0.07344796899389655
0.206107 0.07165093193757906
0.175276 0.06883813395304968
0.146447 0.06508941848379239
0.119797 0.06050521127706384
0.095492 0.055195930602348814
0.07368 0.04927757424639413
0.054497 0.042867625664048115
0.03806 0.03607619262532956
0.024472 0.029011491089369262
0.013815 0.021776131834908303
0.006156 0.0144634454466063
0.001541 0.007167158106611971
0.0 0.0
0.001541 -0.007027423076123202
0.006156 -0.013981252752156227
0.013815 -0.020764848277479455
0.024472 -0.0272863441930405
0.03806 -0.033454716355873056
0.054497 -0.03917366672652442
0.07368 -0.04434851626301717
0.095492 -0.04889177909283045
0.119797 -0.05271953510156901
0.146447 -0.05576014437834229
0.175276 -0.05795732241220392
0.206107 -0.059270830507273144
0.238751 -0.05968189082501326
0.273005 -0.05919530283661384
0.308658 -0.05784434396363032
0.345492 -0.05568886494848153
0.383277 -0.05281570849800584
0.421783 -0.04933631551881214
0.46077 -0.045374186301346986
0.5 -0.041056178671202766
0.53923 -0.036507558721513546
0.578217 -0.031843143408761695
0.616723 -0.027171632656734584
0.654508 -0.02261066638228331
0.691342 -0.018303558995493165
0.726995 -0.014421449513811697
0.761249 -0.01115236430094475
0.793893 -0.008655914929971724
0.824724 -0.007002984413299992
0.853553 -0.006128014113846994
0.880203 -0.005824643829380199
0.904508 -0.0057916051511559905
0.92632 -0.005727894975049908
0.945503 -0.0054191987017744615
0.96194 -0.004792665956084355
0.975528 -0.003913117615903211
0.986185 -0.002942772039041079
0.993844 -0.0020716489901385594
0.998459 -0.001472942151476455
1.0 -0.00126
