x y_modified
1.0 0.00126
0.998459 0.001473221667863416
0.993844 0.002076130598206302
0.986185 0.002965532974932484
0.975528 0.003985452090764639
0.96194 0.004970664551881208
0.945503 0.005791932105810544
0.92632 0.006425349853419763
0.904508 0.00699042288068728
0.880203 0.007748236144991609
0.853553 0.009038035207891848
0.824724 0.011180325151054705
0.793893 0.014373364010300274
0.761249 0.018643540153140296
0.726995 0.02385215562775271
0.691342 0.029751435503429395
0.654508 0.036055760061143194
0.616723 0.042497545262174585
0.578217 0.0488475128943334
0.53923 0.054917625811309115
0.5 0.06054739615369181
0.46077 0.0655887089577206
0.421783 0.069900436408236
0.383277 0.07335545556665121
0.345492 0.07584369594509612
0.308658 0.07727912621255986
0.273005 0.07761079260805208
0.238751 0.07682324094672967
0.206107 0.07493404836582597
0.175276 0.07199325136183286
0.146447 0.06807543824033817
0.119797 0.06327512979417571
0.095492 0.05769945727542927
0.07368 0.051465841122170335
0.054497 0.04469917677468855
0.03806 0.037523307169180016
0.024472 0.030066417449261647
0.013815 0.022456531936466538
0.006156 0.014817300864650274
0.001541 0.007277693865711951
0.0 0.0
0.001541 -0.0066400127674351
0.006156 -0.012774758064971704
0.013815 -0.018527025052741893
0.024472 -0.02397229821686411
0.03806 -0.029166284537185047
0.054497 -0.03413669270306827
0.07368 -0.03888550023972352
0.095492 -0.04338953785927372
0.119797 -0.04759418440669837
0.146447 -0.05142173451654012
0.175276 -0.05477669802157804
0.206107 -0.057551447867183324
0.238751 -0.05963839882901569
0.273005 -0.060939918896097844
0.308658 -0.061381774798945125
0.345492 -0.06091899750328538
0.383277 -0.05954269540785754
0.421783 -0.057283426401546704
0.46077 -0.054202167965590124
0.5 -0.05038485443719639
0.53923 -0.045939402355597465
0.578217 -0.04098870440790746
0.616723 -0.03567600783438407
0.654508 -0.030179977566234945
0.691342 -0.024728806153784012
0.726995 -0.01959645408412359
0.761249 -0.015080560550687308
0.793893 -0.011442457328222034
0.824724 -0.008830883319354933
0.853553 -0.00722187803703838
0.880203 -0.006410843153883707
0.904508 -0.006065125617492864
0.92632 -0.005833541917428441
0.945503 -0.005449169612245445
0.96194 -0.0047961835212687876
0.975528 -0.00391111686101046
0.986185 -0.002941373410069501
0.993844 -0.002071276740620845
0.998459 -0.0014729156669362289
1.0 -0.00126
