x y_modified
1.0 0.00126
0.998459 0.0014734154694545892
0.993844 0.002079195458912344
0.986185 0.0029807011957214387
0.975528 0.004031686942075345
0.96194 0.005077640883491043
0.945503 0.005997720046315478
0.92632 0.006770309586265326
0.904508 0.007508415533302024
0.880203 0.008457777048069432
0.853553 0.00993690240310155
0.824724 0.012245931185999996
0.793893 0.015568928252288488
0.761249 0.01992742904008174
0.726995 0.02518679514271492
0.691342 0.03110906874792144
0.654508 0.03742024327031541
0.616723 0.04386316151276247
0.578217 0.050216483169455685
0.53923 0.05629767103113629
0.5 0.06194991315135027
0.46077 0.06702741756088093
0.421783 0.07139004764068803
0.383277 0.07490998056034781
0.345492 0.07747425830144378
0.308658 0.07899148242453824
0.273005 0.07940289457738349
0.238751 0.07868332832177796
0.206107 0.0768396269683827
0.175276 0.07391124448263867
0.146447 0.06996362491304361
0.119797 0.06508480927304468
0.095492 0.05937918271950249
0.07368 0.052965903920507526
0.054497 0.04597655918456665
0.03806 0.03854664891666807
0.024472 0.030820766126217067
0.013815 0.022947435851689024
0.006156 0.015074435376138423
0.001541 0.0073584640218808
0.0 0.0
0.001541 -0.006610851212842435
0.006156 -0.012682948174249104
0.013815 -0.018354202804064402
0.024472 -0.023711237145375205
0.03806 -0.028819238610579705
0.054497 -0.03371356103706203
0.07368 -0.03840165292354967
0.095492 -0.04286328388394143
0.119797 -0.04704410374076777
0.146447 -0.050864081223488976
0.175276 -0.05422317617255749
0.206107 -0.05700765406648474
0.238751 -0.05910323254558601
0.273005 -0.06040620317679025
0.308658 -0.06083823496433953
0.345492 -0.06035357730717489
0.383277 -0.05894698334081082
0.421783 -0.05665768358025072
0.46077 -0.053560183650030256
0.5 -0.04975754536976053
0.53923 -0.04537588359922384
0.578217 -0.04055349595005407
0.616723 -0.03544139065918839
0.654508 -0.030213319376704618
0.691342 -0.02507641989054561
0.726995 -0.02026742582569452
0.761249 -0.016036074560068586
0.793893 -0.012595972008718067
0.824724 -0.010062063706829317
0.853553 -0.008401939892859625
0.880203 -0.007431419296678912
0.904508 -0.006860471231124651
0.92632 -0.006388381766527411
0.945503 -0.005791124021725396
0.96194 -0.004977964938108674
0.975528 -0.003990859038450196
0.986185 -0.0029677825452001224
0.993844 -0.0020766428580178894
0.998459 -0.0014732559666310464
1.0 -0.00126
