x y_modified
1.0 0.00126
0.998459 0.0014730542698065138
0.993844 0.0020735000833274103
0.986185 0.0029526744493119936
0.975528 0.0039470744351175245
0.96194 0.004884808259432685
0.945503 0.005635132115787949
0.92632 0.006182403149972911
0.904508 0.006666659578304931
0.880203 0.00737982456544972
0.853553 0.008694929785449583
0.824724 0.010958570734518157
0.793893 0.014377785404276642
0.761249 0.018966183212865265
0.726995 0.024553541764467113
0.691342 0.030850220097261676
0.654508 0.03752855556498827
0.616723 0.044287038507308835
0.578217 0.0508752650630664
0.53923 0.057097466661085006
0.5 0.06279675573242667
0.46077 0.06783636314115361
0.421783 0.07209049623211833
0.383277 0.07544809204923801
0.345492 0.07781353493165377
0.308658 0.07911226017151898
0.273005 0.07930135641065766
0.238751 0.07837015254051605
0.206107 0.07633840169740583
0.175276 0.07325653624328315
0.146447 0.06919857798552449
0.119797 0.06425827111766937
0.095492 0.05854235802472301
0.07368 0.05216864491597275
0.054497 0.0452634938366322
0.03806 0.03795338775947478
0.024472 0.030370386090045155
0.013815 0.022647501239054808
0.006156 0.014914463466046583
0.001541 0.007307514271120263
0.0 0.0
0.001541 -0.006625157459365821
0.006156 -0.012726622411761802
0.013815 -0.0184330489635965
0.024472 -0.02382387210328308
0.03806 -0.028958106053083094
0.054497 -0.03386614677858774
0.07368 -0.03855199881858393
0.095492 -0.042993777815631073
0.119797 -0.04713741978860093
0.146447 -0.05090509663916303
0.175276 -0.05420068246466522
0.206107 -0.05691563220733041
0.238751 -0.058941511450973934
0.273005 -0.06018035104779048
0.308658 -0.0605585807409366
0.345492 -0.06003338709868078
0.383277 -0.05859992325220896
0.421783 -0.056294815384388526
0.46077 -0.053186925989070696
0.5 -0.04937115369672475
0.53923 -0.044964162515735644
0.578217 -0.040095510467470875
0.616723 -0.03491081947221957
0.654508 -0.029584667712233247
0.691342 -0.0243333710915703
0.726995 -0.01941147194862327
0.761249 -0.01509236930754122
0.793893 -0.011613305217210152
0.824724 -0.00910523840946845
0.853553 -0.007537831346847769
0.880203 -0.006713162586901361
0.904508 -0.006315581228798269
0.92632 -0.006015182372245857
0.945503 -0.005563978732534527
0.96194 -0.004858228260367084
0.975528 -0.003938623434029325
0.986185 -0.002950543198876715
0.993844 -0.0020731471576485518
0.998459 -0.00147303451692945
1.0 -0.00126
