x y_modified
1.0 0.00126
0.998459 0.0014741490023181885
0.993844 0.002090781915361371
0.986185 0.003037915892521054
0.975528 0.004205455599157467
0.96194 0.005477453741373107
0.945503 0.0067603039485614035
0.92632 0.008032215221965464
0.904508 0.009366415321472782
0.880203 0.010927177201198672
0.853553 0.012921773603837807
0.824724 0.015531425453400388
0.793893 0.018837657712373782
0.761249 0.02279216851280241
0.726995 0.02722808994698427
0.691342 0.031908726417463625
0.654508 0.03658799272964523
0.616723 0.041059267576801915
0.578217 0.045173009050253746
0.53923 0.048840556659862075
0.5 0.052018437816231215
0.46077 0.05468786211796332
0.421783 0.056838763385064675
0.383277 0.058463885013460226
0.345492 0.059550116140678754
0.308658 0.06007609002521788
0.273005 0.06001944879700478
0.238751 0.05935772386475342
0.206107 0.058070840589693
0.175276 0.05614774689495873
0.146447 0.053586825746397074
0.119797 0.05039887061168399
0.095492 0.04660557850559535
0.07368 0.04224154734831517
0.054497 0.03735279338777169
0.03806 0.03198885550368475
0.024472 0.026206590340305844
0.013815 0.02006468802715565
0.006156 0.013616195927093214
0.001541 0.006913259656502649
0.0 0.0
0.001541 -0.007185759296900864
0.006156 -0.01452403546945615
0.013815 -0.021896128553333824
0.024472 -0.029207166368310184
0.03806 -0.036367564362448736
0.054497 -0.043284983565875255
0.07368 -0.04986946111666596
0.095492 -0.05603813370646211
0.119797 -0.06170969188786316
0.146447 -0.06681185965283741
0.175276 -0.07128192772916218
0.206107 -0.07506533766955295
0.238751 -0.0781175903736997
0.273005 -0.0804019504518694
0.308658 -0.0818902480060094
0.345492 -0.0825572539499429
0.383277 -0.08237946845447083
0.421783 -0.0813368732923652
0.46077 -0.07940883361984968
0.5 -0.07658108374030341
0.53923 -0.07285877903940617
0.578217 -0.06827537738499961
0.616723 -0.06290798392989214
0.654508 -0.056893307779836685
0.691342 -0.05043498251431435
0.726995 -0.04379237686950219
0.761249 -0.0372593405968223
0.793893 -0.031120066322745193
0.824724 -0.025598947285519542
0.853553 -0.02082065692429587
0.880203 -0.01679871058744405
0.904508 -0.013451813638339787
0.92632 -0.010653831255681307
0.945503 -0.008281596284268706
0.96194 -0.006252747734998813
0.975528 -0.004536005408430938
0.986185 -0.003145403718515588
0.993844 -0.002112385157003712
0.998459 -0.0014755112455163983
1.0 -0.00126
