x y_modified
1.0 0.00126
0.998459 0.0014767359398298629
0.993844 0.0021316371365600875
0.986185 0.003239583261456583
0.975528 0.0048174829795630345
0.96194 0.006883895635458163
0.945503 0.009438363512255254
0.92632 0.012455566952758575
0.904508 0.015871096793823942
0.880203 0.019581484551062907
0.853553 0.023454114258458683
0.824724 0.02735125324189863
0.793893 0.03114769166827143
0.761249 0.034748820735743986
0.726995 0.03809176123636984
0.691342 0.04113902024735103
0.654508 0.0438705413375082
0.616723 0.046280360688029765
0.578217 0.048369552893145956
0.53923 0.050151270233696844
0.5 0.05164783167204933
0.46077 0.05288501420413609
0.421783 0.05388477699408871
0.383277 0.05466154015595449
0.345492 0.055211596026191835
0.308658 0.05550711115620474
0.273005 0.05550150551857831
0.238751 0.055130860168785496
0.206107 0.05431986735432368
0.175276 0.05299387795046785
0.146447 0.05108587741792957
0.119797 0.048545786892271514
0.095492 0.045344233441443754
0.07368 0.041478432984698575
0.054497 0.036972442783058675
0.03806 0.03186953158966051
0.024472 0.02623452057642115
0.013815 0.0201460157911015
0.006156 0.013685994141931527
0.001541 0.006941936681397481
0.0 0.0
0.001541 -0.0069170085175418285
0.006156 -0.013610368809960057
0.013815 -0.020010274528156437
0.024472 -0.026040856311113744
0.03806 -0.03162807600004848
0.054497 -0.036696451890938016
0.07368 -0.041178267748187586
0.095492 -0.04502040801042182
0.119797 -0.04818172922609013
0.146447 -0.05064129336852642
0.175276 -0.05239993316258755
0.206107 -0.0534775624077766
0.238751 -0.053914074323740534
0.273005 -0.053766039247663315
0.308658 -0.05310637175303646
0.345492 -0.05201872335525982
0.383277 -0.0505965709006832
0.421783 -0.04894330780434781
0.46077 -0.04716407132534192
0.5 -0.045362424382939394
0.53923 -0.04363545768335673
0.578217 -0.04205583468418572
0.616723 -0.040654132027843355
0.654508 -0.03940085485985358
0.691342 -0.03819469316380365
0.726995 -0.0368597110361716
0.761249 -0.035179465804838606
0.793893 -0.03295022909073051
0.824724 -0.03005058586944519
0.853553 -0.026499139225316236
0.880203 -0.022471282273974637
0.904508 -0.018256296379511934
0.92632 -0.014182312358642894
0.945503 -0.01052878271754039
0.96194 -0.007472881056286199
0.975528 -0.005078523447979187
0.986185 -0.0033265893014914217
0.993844 -0.0021493821346700464
0.998459 -0.0014778634129387642
1.0 -0.00126
