x y_modified
1.0 0.00126
0.998459 0.0014757993450813048
0.993844 0.002116910364657834
0.986185 0.0031675082922810504
0.975528 0.004601913057954432
0.96194 0.006399965237438077
0.945503 0.008549693885131722
0.92632 0.011066691115822501
0.904508 0.013994230389651235
0.880203 0.017394129820171602
0.853553 0.02131872944797894
0.824724 0.02577894820971422
0.793893 0.030710167365091773
0.761249 0.03596547252941682
0.726995 0.04132788363493254
0.691342 0.04654385983950747
0.654508 0.05136475425041177
0.616723 0.055584423282542476
0.578217 0.05905667020857597
0.53923 0.06170632516564003
0.5 0.06352154543881577
0.46077 0.06453753634204774
0.421783 0.06481874317454188
0.383277 0.0644462992734146
0.345492 0.06350130804761311
0.308658 0.06205385869553744
0.273005 0.06016476954006558
0.238751 0.057882061261324384
0.206107 0.05524180332489542
0.175276 0.052273772425230625
0.146447 0.04900110664230806
0.119797 0.04544285110960646
0.095492 0.04161177606435365
0.07368 0.03751580439182803
0.054497 0.03315646697639469
0.03806 0.028521715763408912
0.024472 0.023591030326444894
0.013815 0.018332398573728842
0.006156 0.012696533802093976
0.001541 0.006621429646788675
0.0 0.0
0.001541 -0.006608838233807134
0.006156 -0.012630417993682759
0.013815 -0.018142196688239562
0.024472 -0.02317569682624842
0.03806 -0.027750580783532108
0.054497 -0.03187128136049304
0.07368 -0.03553439700651817
0.095492 -0.038732980115681936
0.119797 -0.041452999235220334
0.146447 -0.043681510648156834
0.175276 -0.0454097758261173
0.206107 -0.04663308632296264
0.238751 -0.04735517263743161
0.273005 -0.047588763922467
0.308658 -0.04735914575014287
0.345492 -0.046701850181875726
0.383277 -0.045663997740899284
0.421783 -0.04430577044910857
0.46077 -0.04269268555214171
0.5 -0.04089318381584602
0.53923 -0.038976319559258024
0.578217 -0.03699995233901713
0.616723 -0.03500338224301823
0.654508 -0.03300251578996798
0.691342 -0.030988597032202015
0.726995 -0.028925591127551522
0.761249 -0.026765301925634744
0.793893 -0.02446122410566273
0.824724 -0.021987325399309372
0.853553 -0.019354356842201353
0.880203 -0.016616892738815798
0.904508 -0.013861884505509675
0.92632 -0.01119573671699934
0.945503 -0.00872102278118529
0.96194 -0.006523580392372882
0.975528 -0.00466544246929493
0.986185 -0.003190480411650077
0.993844 -0.0021218090337316244
0.998459 -0.00147611753414619
1.0 -0.00126
