x y_modified
1.0 0.00126
0.998459 0.0014768925795778827
0.993844 0.002134095711829857
0.986185 0.003251571322914988
0.975528 0.004853099263613778
0.96194 0.006962970228127091
0.945503 0.00958108782505232
0.92632 0.012672929628116692
0.904508 0.016153880667017693
0.880203 0.01989312344259264
0.853553 0.023733286634397863
0.824724 0.02752701172740627
0.793893 0.03116421846878469
0.761249 0.03459146571135058
0.726995 0.03780413218638892
0.691342 0.04082351419911285
0.654508 0.04367056411505487
0.616723 0.04634833106185755
0.578217 0.04882877734079354
0.53923 0.05106065240117375
0.5 0.05297735727673289
0.46077 0.05450685079496513
0.421783 0.05558184394319324
0.383277 0.05615196832265891
0.345492 0.0561849600072283
0.308658 0.055666519973136486
0.273005 0.05460535750979164
0.238751 0.05302790347959064
0.206107 0.05097321120936103
0.175276 0.04849096844806727
0.146447 0.04563327254316487
0.119797 0.04244999053937759
0.095492 0.03898090402373582
0.07368 0.03525328680614524
0.054497 0.03127798401964225
0.03806 0.0270415157666508
0.024472 0.022511413026266313
0.013815 0.017634530878745933
0.006156 0.012332564902425156
0.001541 0.006507425105137834
0.0 0.0
0.001541 -0.00721217602759198
0.006156 -0.014593559033118923
0.013815 -0.02199348724875925
0.024472 -0.029290149853140462
0.03806 -0.03637096576384588
0.054497 -0.04312602107292123
0.07368 -0.0494549865611669
0.095492 -0.05527329372063179
0.119797 -0.060507621428294314
0.146447 -0.06510347876887583
0.175276 -0.06902522209633398
0.206107 -0.07225313081175477
0.238751 -0.07478346960509183
0.273005 -0.07662428387163185
0.308658 -0.0777945996172299
0.345492 -0.07831820351609822
0.383277 -0.07822287007029043
0.421783 -0.07754315988462926
0.46077 -0.07631674101571284
0.5 -0.07458896607776083
0.53923 -0.07241716507352626
0.578217 -0.06986173388093384
0.616723 -0.06697403866717098
0.654508 -0.0637789270038927
0.691342 -0.06025683292913615
0.726995 -0.0563318921333744
0.761249 -0.05189570808954792
0.793893 -0.04685473897314174
0.824724 -0.04119793023490947
0.853553 -0.03505297807112066
0.880203 -0.028698528722704432
0.904508 -0.022510268235955526
0.92632 -0.016870572899535453
0.945503 -0.012069974978472356
0.96194 -0.008251238599802996
0.975528 -0.00540826715263287
0.986185 -0.0034333636267744505
0.993844 -0.0021707870713530966
0.998459 -0.001479211342304872
1.0 -0.00126
