x y_modified
1.0 0.00126
0.998459 0.001474163704545646
0.993844 0.0020910608406045908
0.986185 0.003039738618447171
0.975528 0.004213267410872099
0.96194 0.005503646440245884
0.945503 0.0068337757963267375
0.92632 0.008210353765417852
0.904508 0.009747477549084992
0.880203 0.0116572689212837
0.853553 0.014190257279510237
0.824724 0.017551372919609797
0.793893 0.021814197624382366
0.761249 0.02688689286630086
0.726995 0.03252994725511598
0.691342 0.03841993329438489
0.654508 0.044227716722196234
0.616723 0.04968227471925926
0.578217 0.05459752292434564
0.53923 0.05887741530736261
0.5 0.06249579442180283
0.46077 0.06546693907486811
0.421783 0.06781926638505736
0.383277 0.0695796505515529
0.345492 0.07075730395030398
0.308658 0.07133731286159552
0.273005 0.0712873062981949
0.238751 0.0705609079186323
0.206107 0.0691050809930612
0.175276 0.06687294935938834
0.146447 0.06383071277840922
0.119797 0.05996672635358327
0.095492 0.05529519172625018
0.07368 0.04986171098210224
0.054497 0.04374422035583636
0.03806 0.037045337476122535
0.024472 0.02989554813544708
0.013815 0.022445015085018196
0.006156 0.014854431492650358
0.001541 0.007300106536615868
0.0 0.0
0.001541 -0.006717708478459471
0.006156 -0.013006921494678617
0.013815 -0.01893331656400542
0.024472 -0.024526760075828883
0.03806 -0.029803286478518327
0.054497 -0.034758270570148325
0.07368 -0.03937070867108224
0.095492 -0.04360563945753937
0.119797 -0.04740906459802362
0.146447 -0.05071657578228721
0.175276 -0.05345822005556593
0.206107 -0.055562781402652424
0.238751 -0.05696840069280951
0.273005 -0.057631139996437535
0.308658 -0.057537632926058783
0.345492 -0.05671140222805986
0.383277 -0.05522119792625756
0.421783 -0.05318595959907891
0.46077 -0.050765722057891455
0.5 -0.048151070992108615
0.53923 -0.04554561588784696
0.578217 -0.04313138046020157
0.616723 -0.04103330397418637
0.654508 -0.03928583576815402
0.691342 -0.0378109714176307
0.726995 -0.03641380591167186
0.761249 -0.03482423228156586
0.793893 -0.03276606067042513
0.824724 -0.030046476092762286
0.853553 -0.026631539733523512
0.880203 -0.022672678445860954
0.904508 -0.018462761889475647
0.92632 -0.01435127777656631
0.945503 -0.010643789310674117
0.96194 -0.007537990064718495
0.975528 -0.005108235338793342
0.986185 -0.0033366676790294327
0.993844 -0.002151458029001313
0.998459 -0.0014779959542407942
1.0 -0.00126
