x y_modified
1.0 0.00126
0.998459 0.0014739872548341745
0.993844 0.0020881820836324574
0.986185 0.003024646173134765
0.975528 0.004162937769622183
0.96194 0.005371616185146538
0.945503 0.006535595258367152
0.92632 0.007605901379116674
0.904508 0.0086259341814587
0.880203 0.009734948879312519
0.853553 0.011131189958373977
0.824724 0.013014947884811692
0.793893 0.015522331420801557
0.761249 0.0186936084308214
0.726995 0.022472251617165182
0.691342 0.026733012841063563
0.654508 0.03131915413879742
0.616723 0.03607154740924159
0.578217 0.04083488322162432
0.53923 0.04546065826687708
0.5 0.04980118963500602
0.46077 0.05370622633419616
0.421783 0.05702823323752142
0.383277 0.05963739444736764
0.345492 0.06142948324071558
0.308658 0.06233400892508115
0.273005 0.06232421308733779
0.238751 0.06141417532200028
0.206107 0.059652095309607744
0.175276 0.05711473613662433
0.146447 0.053894562253280334
0.119797 0.05009050836639017
0.095492 0.0457965727196512
0.07368 0.04109677385729847
0.054497 0.036060174611803095
0.03806 0.030732333504034835
0.024472 0.025141114058844102
0.013815 0.01929499977660641
0.006156 0.013180039562712038
0.001541 0.006768045972112666
0.0 0.0
0.001541 -0.00709329434867905
0.006156 -0.014171882191168392
0.013815 -0.021083041323242208
0.024472 -0.027690863357758763
0.03806 -0.033869214244723306
0.054497 -0.03949853637749473
0.07368 -0.04447608701157981
0.095492 -0.04872420421299908
0.119797 -0.05218810135351969
0.146447 -0.054843955216997906
0.175276 -0.05669919899236602
0.206107 -0.05778775782425554
0.238751 -0.05816789293608267
0.273005 -0.05791515107232969
0.308658 -0.05711778809751634
0.345492 -0.05586685491331475
0.383277 -0.05425153911480987
0.421783 -0.05235672115316351
0.46077 -0.05025462741892194
0.5 -0.048004561149423426
0.53923 -0.04565561139803709
0.578217 -0.04324127468726304
0.616723 -0.04077866700494959
0.654508 -0.038269096048320836
0.691342 -0.03569963752275945
0.726995 -0.03304103614642333
0.761249 -0.030260892019952156
0.793893 -0.027334627095917993
0.824724 -0.024260979072197694
0.853553 -0.021075050167833485
0.880203 -0.01785244625076862
0.904508 -0.014695157003188842
0.92632 -0.011716438632389012
0.945503 -0.009016805714278061
0.96194 -0.006671905210943268
0.975528 -0.004727958440764128
0.986185 -0.0032106544972938006
0.993844 -0.0021258448393444737
0.998459 -0.0014763714001976484
1.0 -0.00126
