x y_modified
1.0 0.00126
0.998459 0.001474780650408744
0.993844 0.002100736636868667
0.986185 0.0030868540629217078
0.975528 0.0043529488234433575
0.96194 0.005812678655006689
0.945503 0.007387995882835284
0.92632 0.009043540989961353
0.904508 0.010800742029310273
0.880203 0.012737859934164802
0.853553 0.014962321772618808
0.824724 0.017572318150232323
0.793893 0.020611849858113762
0.761249 0.024054433117900457
0.726995 0.027808363858157267
0.691342 0.031743836205303
0.654508 0.035726717626873794
0.616723 0.039645647202158414
0.578217 0.043417358901033876
0.53923 0.0469880383471902
0.5 0.05032111550714847
0.46077 0.0533828495914485
0.421783 0.056132239065219046
0.383277 0.05851981470526876
0.345492 0.060482109079327585
0.308658 0.061941892077201154
0.273005 0.06281738138547453
0.238751 0.06302587174592812
0.206107 0.062489118515756024
0.175276 0.06114357793149025
0.146447 0.05894487595573716
0.119797 0.05587460208430603
0.095492 0.05194224907650138
0.07368 0.047189718704256485
0.054497 0.041691152357927724
0.03806 0.03554480658639895
0.024472 0.02887555784654199
0.013815 0.02182656674073381
0.006156 0.014549542642599526
0.001541 0.007208997744083044
0.0 0.0
0.001541 -0.006752818849622192
0.006156 -0.013110909025291016
0.013815 -0.01911367175396904
0.024472 -0.024771984366739674
0.03806 -0.03008910954866458
0.054497 -0.0350559609830654
0.07368 -0.03965755916902387
0.095492 -0.04387709931363559
0.119797 -0.047691417589708754
0.146447 -0.05107855060628795
0.175276 -0.054019399449962716
0.206107 -0.05649630763850497
0.238751 -0.05849532629843552
0.273005 -0.06000398245909921
0.308658 -0.061011858586746695
0.345492 -0.06150507253283741
0.383277 -0.06146515579741117
0.421783 -0.060870770034561976
0.46077 -0.05969325681704116
0.5 -0.057902904218735805
0.53923 -0.055480503738829234
0.578217 -0.05242463525405381
0.616723 -0.048765856316058044
0.654508 -0.0445820652252773
0.691342 -0.040007929482384186
0.726995 -0.03522721890767441
0.761249 -0.030458578488156206
0.793893 -0.02591917239949509
0.824724 -0.02178261065714516
0.853553 -0.018145154420771598
0.880203 -0.015015995276900385
0.904508 -0.01233082957487646
0.92632 -0.009995691235461387
0.945503 -0.007926871692679695
0.96194 -0.006082116545240283
0.975528 -0.004466272381723252
0.986185 -0.003123373557068998
0.993844 -0.0021080364370850008
0.998459 -0.001475239648562497
1.0 -0.00126
