x y_modified
1.0 0.00126
0.998459 0.0014764031174998495
0.993844 0.0021263954672288282
0.986185 0.0032138500023874425
0.975528 0.004740110680798185
0.96194 0.0067087180283170594
0.945503 0.009112287260553745
0.92632 0.01193479829514599
0.904508 0.015141911581236189
0.880203 0.01867788358476962
0.853553 0.022463016139912646
0.824724 0.026399544599888778
0.793893 0.030372754619404398
0.761249 0.03426171233259251
0.726995 0.03794516192875841
0.691342 0.0413095212051932
0.654508 0.04425844971154136
0.616723 0.04672413752893804
0.578217 0.0486688292274655
0.53923 0.050092086779643316
0.5 0.051025577938899884
0.46077 0.051522888529572285
0.421783 0.05164718471648973
0.383277 0.05146281639048651
0.345492 0.051021177997579596
0.308658 0.05035145491035788
0.273005 0.04946377012416845
0.238751 0.048347937606997377
0.206107 0.0469770923798375
0.175276 0.04531698390063898
0.146447 0.04332995692423409
0.119797 0.04098141323470364
0.095492 0.038240904371734545
0.07368 0.03508610218328909
0.054497 0.031501865258085314
0.03806 0.027472878511433943
0.024472 0.02298695214387883
0.013815 0.018029867642876354
0.006156 0.012576629242268923
0.001541 0.006593272567082701
0.0 0.0
0.001541 -0.007307303431256389
0.006156 -0.014894646430060311
0.013815 -0.022563248269300173
0.024472 -0.030153624475445052
0.03806 -0.03751661476510415
0.054497 -0.04450560001737127
0.07368 -0.05098294359971163
0.095492 -0.056826259509409754
0.119797 -0.06192415369772264
0.146447 -0.06618458134777229
0.175276 -0.0695363868950309
0.206107 -0.07192868414792883
0.238751 -0.07333413624169155
0.273005 -0.07374863121452092
0.308658 -0.07319382750275488
0.345492 -0.07171295000268303
0.383277 -0.06936970809803465
0.421783 -0.06624626246626256
0.46077 -0.06243283249061514
0.5 -0.05802363147545738
0.53923 -0.0531180175123463
0.578217 -0.04781808994548468
0.616723 -0.042237787724747906
0.654508 -0.03651983948304919
0.691342 -0.030850239701140463
0.726995 -0.025455860988903203
0.761249 -0.020587363665010665
0.793893 -0.016469501228556758
0.824724 -0.013238121099003188
0.853553 -0.010890194240476048
0.880203 -0.009276182634040116
0.904508 -0.008140053695437872
0.92632 -0.007206968333011113
0.945503 -0.006264862118568767
0.96194 -0.005218880026776104
0.975528 -0.004093414927304825
0.986185 -0.0030010972005700054
0.993844 -0.0020833344047866604
0.998459 -0.0014736777842705134
1.0 -0.00126
