x y_modified
1.0 0.00126
0.998459 0.001478669014030925
0.993844 0.002162142960557808
0.986185 0.0033899441931722015
0.975528 0.005272674343808595
0.96194 0.007925843823294934
0.945503 0.011410709818394114
0.92632 0.015685363501978376
0.904508 0.020562535258797303
0.880203 0.025715837685067286
0.853553 0.030739552494953973
0.824724 0.035250416422630035
0.793893 0.03897973129472794
0.761249 0.04182871993368006
0.726995 0.04385710756494955
0.691342 0.045225710685756516
0.654508 0.04612604363112034
0.616723 0.04672863619001885
0.578217 0.04715237044665951
0.53923 0.04747055365170238
0.5 0.04772204467909393
0.46077 0.04792421067468402
0.421783 0.048080950880057614
0.383277 0.04818889584053362
0.345492 0.04823168186185553
0.308658 0.048174679620120564
0.273005 0.04796927230989795
0.238751 0.04755199796918666
0.206107 0.046848281411441435
0.175276 0.045782392375253514
0.146447 0.044282742379281155
0.119797 0.042289819178136005
0.095492 0.03975879494637957
0.07368 0.03666472351981856
0.054497 0.0330020601524907
0.03806 0.028777043410831128
0.024472 0.024009968888392665
0.013815 0.018728301752666734
0.006156 0.012956280625664991
0.001541 0.0067159175662215
0.0 0.0
0.001541 -0.0070332094896916305
0.006156 -0.013992191277720481
0.013815 -0.020768732834483914
0.024472 -0.027263972770256033
0.03806 -0.033386628793431315
0.054497 -0.03904970961399065
0.07368 -0.04418004505780261
0.095492 -0.04872570690357947
0.119797 -0.0526529311371146
0.146447 -0.055953443752701365
0.175276 -0.05864357232693345
0.206107 -0.0607581164497298
0.238751 -0.06234598157353823
0.273005 -0.0634600499311803
0.308658 -0.06414929646883404
0.345492 -0.06444555050088334
0.383277 -0.06435652480954432
0.421783 -0.06386452194836956
0.46077 -0.06292258862871546
0.5 -0.06146486971984831
0.53923 -0.05942474955533354
0.578217 -0.056749653458669835
0.616723 -0.053421702613978654
0.654508 -0.049476895136407885
0.691342 -0.04501584413336574
0.726995 -0.04019609903286634
0.761249 -0.035219266641965695
0.793893 -0.030298857617122713
0.824724 -0.025624490483738417
0.853553 -0.021332383866239542
0.880203 -0.017493386173834367
0.904508 -0.014115669439758652
0.92632 -0.011171703890758774
0.945503 -0.008622727513233012
0.96194 -0.006441710859589657
0.975528 -0.004621056864008902
0.986185 -0.0031740208154235924
0.993844 -0.0021182543012625704
0.998459 -0.0014758852484764015
1.0 -0.00126
