x y_modified
1.0 0.00126
0.998459 0.001473242989929685
0.993844 0.0020764485163018774
0.986185 0.0029669288333306503
0.975528 0.0039888246706237685
0.96194 0.004975311437066571
0.945503 0.005791710033273568
0.92632 0.006402086768703421
0.904508 0.006904531189872698
0.880203 0.007527396041066836
0.853553 0.008565696887768747
0.824724 0.010286501636756507
0.793893 0.012830196479821547
0.761249 0.0161680187978637
0.726995 0.020117940075991013
0.691342 0.02441047601418537
0.654508 0.02876926276052026
0.616723 0.03297421201901188
0.578217 0.03688356208407198
0.53923 0.040433715858831085
0.5 0.043614709151678456
0.46077 0.04644012473633648
0.421783 0.04892321023066444
0.383277 0.05106587615461056
0.345492 0.052847585821149845
0.308658 0.0542231256452371
0.273005 0.05513159330653485
0.238751 0.055500943187519344
0.206107 0.05525488712652273
0.175276 0.05432470214716513
0.146447 0.05265517763380425
0.119797 0.05021248357632252
0.095492 0.0469867228470352
0.07368 0.04299690507946626
0.054497 0.038290615667180894
0.03806 0.032936014150827815
0.024472 0.027024033091861455
0.013815 0.020660379324052052
0.006156 0.013955297443958292
0.001541 0.007026446061392328
0.0 0.0
0.001541 -0.007122403496894661
0.006156 -0.014263353156002844
0.013815 -0.02125531206572149
0.024472 -0.027952882528955867
0.03806 -0.034224365907658115
0.054497 -0.0399496745694358
0.07368 -0.04503170466487757
0.095492 -0.04940547555634154
0.119797 -0.053036050837047155
0.146447 -0.055925824849674934
0.175276 -0.05811258398610742
0.206107 -0.05966097690607601
0.238751 -0.0606547715575069
0.273005 -0.06118252789325351
0.308658 -0.061324859264127625
0.345492 -0.06113639890129263
0.383277 -0.0606346026383394
0.421783 -0.05979519418452048
0.46077 -0.05854735362605242
0.5 -0.056785973643113864
0.53923 -0.05439616277960601
0.578217 -0.05127951401355514
0.616723 -0.04739116072822436
0.654508 -0.04277783252718728
0.691342 -0.0376035146528351
0.726995 -0.032144546826300385
0.761249 -0.026758427769035267
0.793893 -0.021811304099348398
0.824724 -0.01758934687670722
0.853553 -0.014225474227555712
0.880203 -0.011675474073633167
0.904508 -0.009750564413594568
0.92632 -0.008205588688296253
0.945503 -0.006827459407185179
0.96194 -0.005498978968044093
0.975528 -0.004210832336827445
0.986185 -0.00303885256263047
0.993844 -0.002090871746935132
0.998459 -0.00147415143763417
1.0 -0.00126
