x y_modified
1.0 0.00126
0.998459 0.001477372675731892
0.993844 0.002141726198376276
0.986185 0.003289696754937929
0.975528 0.004971151933355207
0.96194 0.007242740071035485
0.945503 0.010138148544831641
0.92632 0.013651859328444333
0.904508 0.017717700840782724
0.880203 0.022208834548944657
0.853553 0.0269570804057764
0.824724 0.03179173270515261
0.793893 0.036570756095903476
0.761249 0.041203256169223205
0.726995 0.04564343405931358
0.691342 0.04986914820539756
0.654508 0.053857518386089535
0.616723 0.05757028307195859
0.578217 0.0609447569780936
0.53923 0.0639046644647242
0.5 0.06636977063718778
0.46077 0.06826488576849947
0.421783 0.06952755439316595
0.383277 0.07011671441050159
0.345492 0.07001052569682471
0.308658 0.06920387671776854
0.273005 0.06771244639567256
0.238751 0.06556757181363883
0.206107 0.06281233182560339
0.175276 0.0595012454740757
0.146447 0.055693723713405044
0.119797 0.05145118725115874
0.095492 0.046830832546677206
0.07368 0.04188419261501494
0.054497 0.03665446258397194
0.03806 0.031168786195720166
0.024472 0.025444029871755085
0.013815 0.01948423689187431
0.006156 0.013276454152766537
0.001541 0.006797759928967743
0.0 0.0
0.001541 -0.007295496009350652
0.006156 -0.014817023784041235
0.013815 -0.02231853512912037
0.024472 -0.029597787861230306
0.03806 -0.036472687565535976
0.054497 -0.04277866926682595
0.07368 -0.04838050873320651
0.095492 -0.053182481061004955
0.119797 -0.0571265973562691
0.146447 -0.06020014010156244
0.175276 -0.062433523767916735
0.206107 -0.06389163280882118
0.238751 -0.06466596140238239
0.273005 -0.06486051001255248
0.308658 -0.06457954465451285
0.345492 -0.06391032238688331
0.383277 -0.06291271957993504
0.421783 -0.06161468789382407
0.46077 -0.060006298643169226
0.5 -0.05804805722204446
0.53923 -0.05568794808737952
0.578217 -0.052875555758240204
0.616723 -0.04958296943086212
0.654508 -0.04582522758263644
0.691342 -0.041673374947778466
0.726995 -0.0372498981410408
0.761249 -0.03271952401553826
0.793893 -0.028260482240685145
0.824724 -0.024031540102290926
0.853553 -0.02014453976115856
0.880203 -0.016653468972264145
0.904508 -0.013557438028499295
0.92632 -0.010827339202728475
0.945503 -0.008429177798574983
0.96194 -0.006345442714295902
0.975528 -0.00458071947071358
0.986185 -0.003161054724284129
0.993844 -0.0021156666232371316
0.998459 -0.001475722677131074
1.0 -0.00126
